asset_1	asset_2	hedge_ratio
ADABTC	AIONBTC	15.536039040225086
ADABTC	BRDBTC	5.397440161684162
ADABTC	CMTBTC	2.9495175885720117
ADABTC	CNDBTC	0.48970939643964734
ADABTC	ELFBTC	5.127403301596215
ADABTC	GTOBTC	1.5615785448148647
ADABTC	ICXBTC	15.547592554241726
ADABTC	NAVBTC	6.270955837381573
ADABTC	NEBLBTC	47.78243000133398
ADABTC	OSTBTC	1.1377352391968356
ADABTC	PPTBTC	114.66646111023564
ADABTC	TNBBTC	0.23414135161891667
ADABTC	WABIBTC	5.311359082599232
ADABTC	WAVESBTC	55.871269735811026
ADXBTC	ADABTC	0.23266729413095988
ADXBTC	AIONBTC	3.5883868155180485
ADXBTC	BRDBTC	0.9553816034211375
ADXBTC	CMTBTC	10.82703453291579
ADXBTC	CNDBTC	0.11621695088363687
ADXBTC	ELFBTC	1.3065058093101272
ADXBTC	GTOBTC	0.3360022437387953
ADXBTC	ICXBTC	4.059595784652417
ADXBTC	NAVBTC	1.4104016606407026
ADXBTC	NEBLBTC	12.429020022642185
ADXBTC	OSTBTC	0.28521948128750585
ADXBTC	PPTBTC	26.370694953814656
ADXBTC	TNBBTC	0.06277764771620072
ADXBTC	WABIBTC	1.3528950781886075
ADXBTC	WAVESBTC	18.956892224512345
ADXBTC	XLMBTC	1.7791322666483236
AIONBTC	BRDBTC	0.6938956576115446
AIONBTC	NAVBTC	0.42308208813017484
AIONBTC	NEBLBTC	3.943741380912039
AMBBTC	ADABTC	0.4421197246442715
AMBBTC	ADXBTC	1.6715036009955373
AMBBTC	AIONBTC	5.399671582542559
AMBBTC	BCDBTC	58.98226083613358
AMBBTC	BCPTBTC	0.9849918262648092
AMBBTC	BRDBTC	0.9468593018804701
AMBBTC	BTSBTC	0.43525079208222606
AMBBTC	CDTBTC	0.10397726957516845
AMBBTC	CMTBTC	0.39881312592374357
AMBBTC	CNDBTC	0.19455044709200978
AMBBTC	ELFBTC	2.0997984914761094
AMBBTC	GTOBTC	0.5997463343086242
AMBBTC	GXSBTC	6.311370489284916
AMBBTC	ICXBTC	7.083617198400261
AMBBTC	LSKBTC	26.447723530579836
AMBBTC	MANABTC	0.16597657196374682
AMBBTC	NAVBTC	2.5257425156128277
AMBBTC	NEBLBTC	22.19035524292931
AMBBTC	OSTBTC	0.4823520112604223
AMBBTC	POEBTC	0.09583377364838472
AMBBTC	PPTBTC	42.952614328968
AMBBTC	QSPBTC	0.3818881743739342
AMBBTC	TNBBTC	0.10227419642460149
AMBBTC	WABIBTC	2.1781273077952363
AMBBTC	XLMBTC	0.5547524938544554
AMBBTC	XZCBTC	67.48797082344797
ARKBTC	ADABTC	0.07291678948882055
ARKBTC	ADXBTC	0.29443772167306925
ARKBTC	AIONBTC	0.944802448302222
ARKBTC	AMBBTC	0.16656204281854087
ARKBTC	BCDBTC	9.484638204145025
ARKBTC	BCPTBTC	0.17067781106924768
ARKBTC	BRDBTC	0.22134642707361013
ARKBTC	BTSBTC	0.057432202733197796
ARKBTC	CDTBTC	0.01873384288494263
ARKBTC	CNDBTC	0.03286177769923004
ARKBTC	DLTBTC	0.09923730674665822
ARKBTC	ELFBTC	0.34359535864267804
ARKBTC	GTOBTC	0.09433184184932099
ARKBTC	GVTBTC	7.096579766732967
ARKBTC	GXSBTC	0.9478453993944161
ARKBTC	ICXBTC	1.1795969334687335
ARKBTC	KMDBTC	0.9372846322972459
ARKBTC	LSKBTC	4.2876422468796695
ARKBTC	MANABTC	0.028584399508130517
ARKBTC	NAVBTC	0.418944623191081
ARKBTC	NEBLBTC	3.6900878533786696
ARKBTC	NULSBTC	1.1459309076961481
ARKBTC	OSTBTC	0.08551979256750519
ARKBTC	POEBTC	0.01590596134680026
ARKBTC	PPTBTC	7.0173135437236835
ARKBTC	QSPBTC	0.06553201532817061
ARKBTC	RCNBTC	0.010795350744682387
ARKBTC	RDNBTC	0.6966068283898935
ARKBTC	STORJBTC	0.25718104232304345
ARKBTC	TNBBTC	0.01830493852725418
ARKBTC	WABIBTC	0.3994717194711233
ARKBTC	XMRBTC	54.18862115579502
ARKBTC	XRPBTC	0.08899336186823603
ARKBTC	XZCBTC	11.478753200748944
ASTBTC	ADABTC	0.5076643481355163
ASTBTC	ADXBTC	1.918722477385693
ASTBTC	AIONBTC	6.104684893417364
ASTBTC	ARKBTC	6.395823775434582
ASTBTC	BCDBTC	61.969875743024936
ASTBTC	BCPTBTC	1.063246439134189
ASTBTC	BRDBTC	1.2397735824160103
ASTBTC	BTGBTC	153.13635077107332
ASTBTC	BTSBTC	0.3739136399425779
ASTBTC	CDTBTC	0.12119681264226756
ASTBTC	CNDBTC	0.20866121631860407
ASTBTC	DASHBTC	735.0722386571556
ASTBTC	DLTBTC	0.5946595851716072
ASTBTC	ELFBTC	2.1643997035076636
ASTBTC	EVXBTC	2.97549923011003
ASTBTC	GTOBTC	0.5974201823829054
ASTBTC	GXSBTC	6.3478524731785
ASTBTC	ICXBTC	7.672205225838553
ASTBTC	KMDBTC	5.921708441289861
ASTBTC	LSKBTC	28.34174935985064
ASTBTC	MANABTC	0.13869134260114388
ASTBTC	NAVBTC	2.680727088844954
ASTBTC	NEBLBTC	23.134071932393862
ASTBTC	OAXBTC	1.3345592250909393
ASTBTC	OSTBTC	0.544479313549558
ASTBTC	POEBTC	0.10278054332231835
ASTBTC	POWRBTC	0.931214505394519
ASTBTC	PPTBTC	48.175229698993434
ASTBTC	QSPBTC	0.4253688644905369
ASTBTC	RCNBTC	0.22211702404484143
ASTBTC	RDNBTC	4.446098158031533
ASTBTC	REQBTC	0.4988648809440356
ASTBTC	STORJBTC	1.6088595116010225
ASTBTC	TNBBTC	0.11895161129602337
ASTBTC	TRXBTC	0.0731090041996246
ASTBTC	VIBBTC	0.3766824393639961
ASTBTC	WABIBTC	2.526954200312433
ASTBTC	XMRBTC	339.2425342586948
ASTBTC	XRPBTC	0.8201376417877035
ASTBTC	XZCBTC	71.92953624479337
BATBTC	ADABTC	0.32402190812416903
BATBTC	ADXBTC	0.5611765474486692
BATBTC	AIONBTC	-3.7864167427580164
BATBTC	BCDBTC	65.10992282745781
BATBTC	BRDBTC	2.376431574368553
BATBTC	BTSBTC	0.3246453114543388
BATBTC	CDTBTC	0.06939272663364
BATBTC	MANABTC	0.32623514671693554
BATBTC	TNBBTC	0.018674522763312055
BATBTC	XZCBTC	43.53233099908883
BCDBTC	ADABTC	0.007355027470455574
BCDBTC	ADXBTC	0.0307083547963472
BCDBTC	AIONBTC	0.1011928991337867
BCDBTC	BRDBTC	0.025520070652417966
BCDBTC	CMTBTC	0.008497169085483857
BCDBTC	CNDBTC	0.003411900211230216
BCDBTC	ELFBTC	0.03536096756325445
BCDBTC	GTOBTC	0.010078012479774275
BCDBTC	ICXBTC	0.1210514158659495
BCDBTC	NAVBTC	0.04508607495781126
BCDBTC	NEBLBTC	0.3720235743818589
BCDBTC	OSTBTC	0.008900156810244846
BCDBTC	PPTBTC	0.7726023235140895
BCDBTC	TNBBTC	0.0018501093575915763
BCDBTC	WABIBTC	0.04220526391743044
BCDBTC	WAVESBTC	0.2883908311037348
BCDBTC	XLMBTC	0.013545572263715623
BCPTBTC	ADABTC	0.41953235002178196
BCPTBTC	ADXBTC	1.7480966812182275
BCPTBTC	AIONBTC	5.406948380154808
BCPTBTC	BCDBTC	56.9742160942816
BCPTBTC	BRDBTC	1.255781824194755
BCPTBTC	BTSBTC	0.35526143069175403
BCPTBTC	CDTBTC	0.10878068065532649
BCPTBTC	CMTBTC	0.39655128679632146
BCPTBTC	CNDBTC	0.19533555353243579
BCPTBTC	ELFBTC	2.056333154544859
BCPTBTC	GTOBTC	0.5673894691615022
BCPTBTC	GVTBTC	41.74987367698419
BCPTBTC	GXSBTC	6.256993617026631
BCPTBTC	ICXBTC	6.923318519751889
BCPTBTC	LSKBTC	26.130897574694092
BCPTBTC	MANABTC	0.1560292966346387
BCPTBTC	NAVBTC	2.459444703992457
BCPTBTC	NEBLBTC	21.42948375869401
BCPTBTC	OSTBTC	0.4939331104366189
BCPTBTC	POEBTC	0.09432102225035835
BCPTBTC	PPTBTC	43.05557902846094
BCPTBTC	QSPBTC	0.38271766799359064
BCPTBTC	TNBBTC	0.10108711827215479
BCPTBTC	WABIBTC	2.3242208256881467
BCPTBTC	XLMBTC	0.5862697613030126
BCPTBTC	XZCBTC	68.75028683593484
BNBBTC	ADABTC	0.0008200890976276615
BNBBTC	ADXBTC	-0.0031698275774497083
BNBBTC	AIONBTC	-0.013779386127875262
BNBBTC	BCDBTC	-1.1231129333877048
BNBBTC	BTGBTC	1.0828818133610865
BNBBTC	BTSBTC	0.0005198498148580462
BNBBTC	CDTBTC	-0.0005532012460389348
BNBBTC	DASHBTC	3.051095075817464
BNBBTC	ENJBTC	0.008307849585513801
BNBBTC	KMDBTC	0.013372470687536674
BNBBTC	MTLBTC	-0.011516766688721617
BNBBTC	NAVBTC	-0.0070832683276971405
BNBBTC	POWRBTC	0.0008497394193413901
BNBBTC	RCNBTC	-0.00020872739262020357
BNBBTC	REQBTC	-0.002112011123650314
BNBBTC	SNTBTC	-0.000246720942121763
BNBBTC	STORJBTC	-0.00429844672365401
BNBBTC	TNBBTC	-0.0008742518440775128
BNBBTC	TRXBTC	0.00026983376945006023
BNBBTC	VIBBTC	-0.00044568587349242273
BNBBTC	XRPBTC	-0.0036462984232916596
BNBBTC	XZCBTC	0.10851548973602022
BNBBTC	YOYOBTC	-0.0003220454515124789
BNTBTC	ADABTC	0.05481327563264945
BNTBTC	ADXBTC	0.20050573659487037
BNTBTC	AIONBTC	0.6405999488311234
BNTBTC	AMBBTC	0.12423448285973313
BNTBTC	ARKBTC	0.7191613552001506
BNTBTC	ASTBTC	0.11178481554673712
BNTBTC	BRDBTC	0.1369786550029677
BNTBTC	BTGBTC	12.934757004987127
BNTBTC	BTSBTC	0.049846400029528955
BNTBTC	CDTBTC	0.01316720595780564
BNTBTC	CMTBTC	0.0470541637393099
BNTBTC	DASHBTC	80.4900857274159
BNTBTC	DLTBTC	0.06555815678554709
BNTBTC	EVXBTC	0.3225890227013121
BNTBTC	GTOBTC	0.0725346306655469
BNTBTC	ICXBTC	0.8571321245139413
BNTBTC	KMDBTC	0.6275625490326153
BNTBTC	NAVBTC	0.2982070683427944
BNTBTC	OAXBTC	0.1556579614042813
BNTBTC	OSTBTC	0.057686236371964184
BNTBTC	POEBTC	0.01173049492056432
BNTBTC	POWRBTC	0.10041961255592219
BNTBTC	PPTBTC	4.991819946481444
BNTBTC	QSPBTC	0.04779365661020511
BNTBTC	RCNBTC	0.014509704577057008
BNTBTC	RDNBTC	0.4607059462489736
BNTBTC	REQBTC	0.048600438384467204
BNTBTC	STORJBTC	0.18534538932786615
BNTBTC	TNBBTC	0.012852738627447525
BNTBTC	TRXBTC	0.010002644919152653
BNTBTC	VIBBTC	0.04078308806056978
BNTBTC	WABIBTC	0.25643382135572185
BNTBTC	XRPBTC	0.09147919784189046
BNTBTC	XZCBTC	7.659028269927558
BQXBTC	ADABTC	0.0674372504770542
BQXBTC	ADXBTC	0.27584528998864116
BQXBTC	AIONBTC	0.8906063211679923
BQXBTC	AMBBTC	0.1539970098311572
BQXBTC	ARKBTC	0.9271732288317873
BQXBTC	ASTBTC	0.1448467086602901
BQXBTC	BCDBTC	9.24708296891338
BQXBTC	BCPTBTC	0.16002644387159967
BQXBTC	BNTBTC	1.2248288302546244
BQXBTC	BTGBTC	20.399771463225797
BQXBTC	BTSBTC	0.054598636331669635
BQXBTC	CDTBTC	0.0174362913272213
BQXBTC	CNDBTC	0.02984915627784092
BQXBTC	DASHBTC	108.62463230951946
BQXBTC	DLTBTC	0.07960479440918007
BQXBTC	DNTBTC	0.02422595886782937
BQXBTC	ELFBTC	0.31532062300900454
BQXBTC	ENGBTC	0.6193893746500736
BQXBTC	EOSBTC	3.579581985589493
BQXBTC	ETCBTC	4.960204496829689
BQXBTC	EVXBTC	0.4119332579751869
BQXBTC	FUNBTC	0.014817891758763285
BQXBTC	GTOBTC	0.08990467577797116
BQXBTC	GVTBTC	7.100588090210101
BQXBTC	GXSBTC	0.9062912298216846
BQXBTC	ICXBTC	1.1078181479442402
BQXBTC	IOTABTC	0.44005605467759396
BQXBTC	KMDBTC	0.8221666500430672
BQXBTC	KNCBTC	0.5048493465091243
BQXBTC	LSKBTC	4.071030730241495
BQXBTC	MANABTC	0.020276164593417204
BQXBTC	MTHBTC	0.03713899847741744
BQXBTC	MTLBTC	1.0555991844361687
BQXBTC	NAVBTC	0.38855045525207244
BQXBTC	NEBLBTC	3.4246577017965274
BQXBTC	NULSBTC	0.9656485914170099
BQXBTC	OAXBTC	0.19377137740762784
BQXBTC	OSTBTC	0.07662394815234683
BQXBTC	POEBTC	0.014776137929977878
BQXBTC	POWRBTC	0.12644380240953723
BQXBTC	PPTBTC	6.889015583170091
BQXBTC	QSPBTC	0.06051914756082366
BQXBTC	RCNBTC	0.026463941253126125
BQXBTC	RDNBTC	0.6298877048086834
BQXBTC	REQBTC	0.06894764266957988
BQXBTC	SNMBTC	0.06500607689145269
BQXBTC	SNTBTC	0.03862685096110533
BQXBTC	STORJBTC	0.22720949596277057
BQXBTC	TNBBTC	0.016686730691524185
BQXBTC	TRXBTC	0.01181020569594165
BQXBTC	VIBBTC	0.05503599580646557
BQXBTC	WABIBTC	0.3523935091253556
BQXBTC	XMRBTC	48.6551263887322
BQXBTC	XRPBTC	0.0421589586155273
BQXBTC	XVGBTC	0.016910881578659387
BQXBTC	XZCBTC	10.875056841885982
BQXBTC	ZECBTC	79.35200012104528
BRDBTC	NAVBTC	1.707258948600448
BTGBTC	ADABTC	0.0010352224208102737
BTGBTC	ADXBTC	0.012828358889107222
BTGBTC	AIONBTC	0.061665799141943305
BTGBTC	AMBBTC	0.007807542274212352
BTGBTC	ARKBTC	0.045218055673498764
BTGBTC	BATBTC	0.006865325496257255
BTGBTC	BCDBTC	0.3744121458423989
BTGBTC	BCPTBTC	0.007096648370338421
BTGBTC	BRDBTC	0.009811717182464588
BTGBTC	BTSBTC	-0.006140615486402778
BTGBTC	CDTBTC	0.000788572880592238
BTGBTC	CMTBTC	0.01351019967748658
BTGBTC	CNDBTC	0.001317063310506912
BTGBTC	DLTBTC	0.004414928970116144
BTGBTC	ELFBTC	0.016366801924829907
BTGBTC	ENJBTC	0.008076740910549305
BTGBTC	EVXBTC	0.020838217922521794
BTGBTC	GTOBTC	0.0048926964802414276
BTGBTC	GVTBTC	0.36374165524768054
BTGBTC	GXSBTC	0.06922650048715268
BTGBTC	ICXBTC	0.05423811868328515
BTGBTC	KMDBTC	0.048991067524974986
BTGBTC	LSKBTC	0.18943329744054765
BTGBTC	MANABTC	0.001667570224643943
BTGBTC	NAVBTC	0.01790460445086048
BTGBTC	NEBLBTC	0.15207188860858994
BTGBTC	NULSBTC	0.05479370942043114
BTGBTC	OSTBTC	0.0034650294718902605
BTGBTC	POEBTC	0.000651073120997405
BTGBTC	POWRBTC	0.007237349376887681
BTGBTC	PPTBTC	0.2838961237416104
BTGBTC	QSPBTC	0.0028711482377888997
BTGBTC	RCNBTC	0.018706023340985777
BTGBTC	RDNBTC	0.029028520878276887
BTGBTC	REQBTC	0.0037387536791375206
BTGBTC	STORJBTC	0.016607601444596796
BTGBTC	TNBBTC	0.000752482832086729
BTGBTC	TRXBTC	0.0008076250176156282
BTGBTC	VIBBTC	0.0024263803858837595
BTGBTC	WABIBTC	0.01633464560041043
BTGBTC	WAVESBTC	0.26819320306469546
BTGBTC	XLMBTC	0.012678081490260899
BTGBTC	XMRBTC	2.815469002811537
BTGBTC	XRPBTC	0.04324227633286107
BTGBTC	XZCBTC	0.2735993492371739
BTSBTC	ADABTC	0.2665667219390007
BTSBTC	ADXBTC	-29.611756718708424
BTSBTC	AIONBTC	33.472244100512505
BTSBTC	BCDBTC	151.42843664912655
BTSBTC	BRDBTC	4.070320145610607
BTSBTC	CMTBTC	1.3504237409202668
BTSBTC	CNDBTC	0.5638609641036666
BTSBTC	ELFBTC	4.944903378592707
BTSBTC	GTOBTC	1.4980254102829649
BTSBTC	ICXBTC	20.673083153201976
BTSBTC	LSKBTC	81.00510456831603
BTSBTC	MANABTC	0.5069657444298065
BTSBTC	NAVBTC	12.206276957779549
BTSBTC	NEBLBTC	55.839734766844884
BTSBTC	OSTBTC	1.5996722345268657
BTSBTC	PPTBTC	240.5944659821464
BTSBTC	TNBBTC	0.26975038737048046
BTSBTC	WABIBTC	7.816387891718999
BTSBTC	WAVESBTC	53.24317184751087
BTSBTC	XLMBTC	1.973794806471366
BTSBTC	XZCBTC	15849.985056549946
CDTBTC	ADABTC	3.9168143288979222
CDTBTC	ADXBTC	15.49822983849295
CDTBTC	AIONBTC	54.74632102325584
CDTBTC	BCDBTC	505.30210053716894
CDTBTC	BRDBTC	14.289193445138922
CDTBTC	BTSBTC	1.6966332396463273
CDTBTC	CMTBTC	10.347387653497364
CDTBTC	CNDBTC	1.8331817498950074
CDTBTC	ELFBTC	19.94135839827689
CDTBTC	GTOBTC	5.271028865149962
CDTBTC	GXSBTC	66.22162927623506
CDTBTC	ICXBTC	62.51581413659969
CDTBTC	LSKBTC	236.3030763704717
CDTBTC	MANABTC	2.065532453076125
CDTBTC	NAVBTC	21.91019491143511
CDTBTC	NEBLBTC	190.91810621923727
CDTBTC	OSTBTC	4.423742006800944
CDTBTC	POEBTC	0.831853615087994
CDTBTC	PPTBTC	387.8078800252678
CDTBTC	QSPBTC	3.436387788068652
CDTBTC	TNBBTC	0.9514242369609988
CDTBTC	WABIBTC	20.639042617912146
CDTBTC	WAVESBTC	227.04816352319958
CDTBTC	XLMBTC	13.893118446640768
CDTBTC	XZCBTC	632.5597408252381
CMTBTC	AIONBTC	-33.056998412441395
CMTBTC	CNDBTC	0.528988469037542
CMTBTC	ELFBTC	4.9458594592132865
CMTBTC	GTOBTC	1.425711003950224
CMTBTC	NEBLBTC	51.753988032136746
CMTBTC	TNBBTC	0.15017317780154146
CNDBTC	AIONBTC	27.155061509282497
CNDBTC	BRDBTC	5.912564983689943
CNDBTC	ELFBTC	10.490765470766423
CNDBTC	GTOBTC	2.840152461861637
CNDBTC	ICXBTC	36.67879714525335
CNDBTC	NAVBTC	13.368150996202402
CNDBTC	NEBLBTC	110.21216406533213
CNDBTC	OSTBTC	2.5826846111284336
CNDBTC	TNBBTC	0.4972477194335881
CNDBTC	WABIBTC	12.210817386611255
DASHBTC	ADABTC	0.00046574058194769253
DASHBTC	ADXBTC	0.0021834217779923212
DASHBTC	AIONBTC	0.012025454011155234
DASHBTC	AMBBTC	0.0013602507290143612
DASHBTC	ARKBTC	0.008442191955544458
DASHBTC	BATBTC	0.0013873982122789201
DASHBTC	BCDBTC	0.07578142888748879
DASHBTC	BCPTBTC	0.0013517456779733393
DASHBTC	BRDBTC	0.0019259881042775512
DASHBTC	BTGBTC	0.1474889137103878
DASHBTC	BTSBTC	0.00044620850681695816
DASHBTC	CDTBTC	0.00014310395849368443
DASHBTC	CNDBTC	0.0002769609049867072
DASHBTC	DLTBTC	0.0008463562359428109
DASHBTC	ELFBTC	0.0028621806553032017
DASHBTC	EVXBTC	0.003956944276564212
DASHBTC	GTOBTC	0.0007350151701850347
DASHBTC	GVTBTC	0.056835575071026836
DASHBTC	GXSBTC	0.007816595370522657
DASHBTC	ICXBTC	0.010111965383989698
DASHBTC	KMDBTC	0.00758430723931129
DASHBTC	LSKBTC	0.03620433181170416
DASHBTC	MANABTC	0.00027853824294352337
DASHBTC	NAVBTC	0.0032966305579344014
DASHBTC	NEBLBTC	0.029990655035170816
DASHBTC	NULSBTC	0.009130626261902551
DASHBTC	OAXBTC	0.001696964503018049
DASHBTC	OSTBTC	0.0007249126495055353
DASHBTC	POEBTC	0.00012899974777359335
DASHBTC	POWRBTC	0.0010848203316993063
DASHBTC	PPTBTC	0.0662905700067317
DASHBTC	QSPBTC	0.0005283659476409752
DASHBTC	RCNBTC	-0.00017855416244723173
DASHBTC	RDNBTC	0.00608489619938955
DASHBTC	REQBTC	0.0003192030551130866
DASHBTC	STORJBTC	0.002307873775026078
DASHBTC	TNBBTC	0.0001456906489974706
DASHBTC	TRXBTC	0.00013861136216332886
DASHBTC	VIBBTC	0.00046184113022902944
DASHBTC	WABIBTC	0.003511945933602628
DASHBTC	WAVESBTC	0.03523340643961311
DASHBTC	XMRBTC	0.43795456657249987
DASHBTC	XRPBTC	0.00030594040433209877
DASHBTC	XZCBTC	0.08498483765664269
DLTBTC	ADABTC	0.5399490039202355
DLTBTC	ADXBTC	2.7560166659516327
DLTBTC	AIONBTC	13.842890239841076
DLTBTC	AMBBTC	1.9779315025969775
DLTBTC	BATBTC	0.9031343139440693
DLTBTC	BCDBTC	87.95832610352329
DLTBTC	BCPTBTC	1.7780698927381764
DLTBTC	BRDBTC	2.4420224690634003
DLTBTC	BTSBTC	0.3809193653585149
DLTBTC	CDTBTC	0.18082810372788954
DLTBTC	CNDBTC	0.34409262598534085
DLTBTC	ELFBTC	3.897455754913358
DLTBTC	GXSBTC	12.250535907430338
DLTBTC	ICXBTC	11.825478070787828
DLTBTC	LSKBTC	48.60241017272375
DLTBTC	MANABTC	0.30150681136998286
DLTBTC	NAVBTC	3.8639299278492416
DLTBTC	NEBLBTC	36.62079972901772
DLTBTC	OSTBTC	0.9051287565966671
DLTBTC	POEBTC	0.17837256357989426
DLTBTC	PPTBTC	69.9421063446631
DLTBTC	QSPBTC	0.6483163431925272
DLTBTC	TNBBTC	0.169992397020258
DLTBTC	WABIBTC	3.989126754085302
DLTBTC	WAVESBTC	21.452734917971167
DLTBTC	XZCBTC	91.78735035510705
DNTBTC	ADABTC	2.9142772677860806
DNTBTC	ADXBTC	11.024586808245179
DNTBTC	AIONBTC	35.3338942363108
DNTBTC	AMBBTC	6.332521393791804
DNTBTC	ARKBTC	37.51916646302537
DNTBTC	ASTBTC	5.970846815000698
DNTBTC	BCDBTC	358.5849519931248
DNTBTC	BCPTBTC	6.60435876548013
DNTBTC	BNTBTC	50.89419577661596
DNTBTC	BRDBTC	8.434757307995032
DNTBTC	BTGBTC	875.0091210497372
DNTBTC	BTSBTC	2.6453115183466944
DNTBTC	CDTBTC	0.7025744277470231
DNTBTC	CMTBTC	2.7160116760979864
DNTBTC	CNDBTC	1.2722841576138062
DNTBTC	DASHBTC	4684.281524812668
DNTBTC	DLTBTC	3.6909573723680054
DNTBTC	ELFBTC	13.302088776040577
DNTBTC	EVXBTC	18.009370112800223
DNTBTC	GTOBTC	3.6550472386007193
DNTBTC	GVTBTC	301.97668334458064
